;;;(oC);(%);(m/s);(oC);;(%);;(m/s);;(oC);;(%);;(mm);(MJ/m2.d);;;;
ANO;MES;DIA;TMED;URMED;VentoMED;TMAX;TMAX_hora;URMAX;URMAX_hora;VentoMAX;VentoMAX_hora;TMIN;TMIN_hora;URMIN;URMIN_hora;Chuva;Rad.Glob.;Estiagem;Semestre;ElNino;Estacao
1995;7;30;21,5;74;7,2;30;;;;2,9;;12,9;;;;0;;13;2;2;Inverno
1995;7;31;21,3;72;6,6;30,3;;;;1;;12,3;;;;0;;13;2;2;Inverno
1995;8;1;20,8;69;8,1;29,2;;;;4;;12,4;;;;0;;13;2;2;Inverno
1995;8;2;19,9;71;8,2;29,4;;;;6,2;;10,3;;;;0;;13;2;2;Inverno
1995;8;3;22,3;68;7,9;31,5;;;;3;;13;;;;0;;13;2;2;Inverno
1995;8;4;19,2;84;12,6;23,4;;;;8,3;;14,9;;;;0,9;;0;2;2;Inverno
1995;8;5;15,2;92;10,3;16,8;;;;5,5;;13,5;;;;0,3;;0;2;2;Inverno
1995;8;6;17,9;88;8,2;23,8;;;;4,8;;12;;;;0;;42;2;2;Inverno
1995;8;7;22,1;82;7,6;31,6;;;;5;;12,5;;;;0;;42;2;2;Inverno
1995;8;8;24,2;76;6,8;32;;;;4,5;;16,3;;;;0;;42;2;2;Inverno
1995;8;9;23,6;73;9,6;31,4;;;;5;;15,7;;;;0;;42;2;2;Inverno
1995;8;10;23,3;72;6,8;31,9;;;;5,8;;14,6;;;;0;;42;2;2;Inverno
1995;8;11;22,2;71;6,7;31,3;;;;1;;13;;;;0;;42;2;2;Inverno
1995;8;12;22,8;72;9,4;32,3;;;;5,7;;13,2;;;;0;;42;2;2;Inverno
1995;8;13;23;70;7;32,6;;;;1;;13,4;;;;0;;42;2;2;Inverno
1995;8;14;22,6;68;9,2;33,3;;;;5,5;;11,9;;;;0;;42;2;2;Inverno
1995;8;15;22,7;65;9,8;32,6;;;;9,9;;12,8;;;;0;;42;2;2;Inverno
1995;8;16;22,8;76;10;32;;;;6;;13,6;;;;0;;42;2;2;Inverno
1995;8;17;21,5;76;11,7;28,3;;;;10,3;;14,6;;;;0;;42;2;2;Inverno
1995;8;18;21,5;55;6,9;30,6;;;;4,5;;12,4;;;;0;;42;2;2;Inverno
1995;8;19;20,4;73;12;26,4;;;;4,6;;14,4;;;;0;;42;2;2;Inverno
1995;8;20;20;77;9,2;27,4;;;;5;;12,6;;;;0;;42;2;2;Inverno
1995;8;21;20,3;70;5,5;29,4;;;;5,2;;11,1;;;;0;;42;2;2;Inverno
1995;8;22;21,5;61;6,4;30,4;;;;4,5;;12,6;;;;0;;42;2;2;Inverno
1995;8;23;22;56;6,1;31,1;;;;7,6;;12,8;;;;0;;42;2;2;Inverno
1995;8;24;22,4;57;7;31,5;;;;6,4;;13,2;;;;0;;42;2;2;Inverno
1995;8;25;21,2;57;7,6;31,6;;;;6;;10,8;;;;0;;42;2;2;Inverno
1995;8;26;21,2;59;7;31,5;;;;6,3;;10,8;;;;0;;42;2;2;Inverno
1995;8;27;22,5;58;8;32,5;;;;6,9;;12,5;;;;0;;42;2;2;Inverno
1995;8;28;22,8;54;6,5;32,6;;;;4,7;;13;;;;0;;42;2;2;Inverno
1995;8;29;23,9;57;6,1;33,6;;;;5;;14,1;;;;0;;42;2;2;Inverno
1995;8;30;23,7;50;7,6;34,5;;;;5;;12,8;;;;0;;42;2;2;Inverno
1995;8;31;24;53;12,1;34,3;;;;9,3;;13,6;;;;0;;42;2;2;Inverno
1995;9;1;23,9;47;7;34,8;;;;4,9;;13;;;;0;;42;2;2;Inverno
1995;9;2;24;66;10,5;33,7;;;;8,3;;14,2;;;;0;;42;2;2;Inverno
1995;9;3;20,7;83;18,2;26,7;;;;11,1;;14,7;;;;0;;42;2;2;Inverno
1995;9;4;20,4;77;15;25,8;;;;11;;15;;;;0;;42;2;2;Inverno
1995;9;5;17,9;60;8,5;26,9;;;;8,2;;8,9;;;;0;;42;2;2;Inverno
1995;9;6;18,7;47;6,5;29,2;;;;6,3;;8,2;;;;0;;42;2;2;Inverno
1995;9;7;19,8;47;6,6;30,2;;;;6;;9,4;;;;0;;42;2;2;Inverno
1995;9;8;21,1;42;6,7;32,2;;;;5;;9,9;;;;0;;42;2;2;Inverno
1995;9;9;22;39;6,1;33,6;;;;4,3;;10,4;;;;0;;42;2;2;Inverno
1995;9;10;23,7;39;8,5;34,7;;;;6,7;;12,7;;;;0;;42;2;2;Inverno
1995;9;11;24,7;40;6,4;35,5;;;;6,2;;13,9;;;;0;;42;2;2;Inverno
1995;9;12;22;74;20,9;27,6;;;;14;;16,3;;;;0;;42;2;2;Inverno
1995;9;13;21,8;75;7,3;28,4;;;;7,6;;15,2;;;;0;;42;2;2;Inverno
1995;9;14;24,6;52;8,4;34,6;;;;8,7;;14,6;;;;0;;42;2;2;Inverno
1995;9;15;24,8;80;13,2;30,2;;;;10;;19,4;;;;0;;42;2;2;Inverno
1995;9;16;19,7;74;10,1;28,5;;;;7,5;;10,8;;;;0;;42;2;2;Inverno
1995;9;17;17,6;89;8,4;23,8;;;;6,8;;11,4;;;;3,5;;0;2;2;Inverno
1995;9;18;25,5;83;12,5;34,3;;;;19,3;;16,6;;;;3,9;;0;2;2;Inverno
1995;9;19;24,6;91;13,8;30,5;;;;14,2;;18,7;;;;5,5;;0;2;2;Inverno
1995;9;20;15,5;92;17,2;16,9;;;;11,3;;14;;;;0,6;;0;2;2;Inverno
1995;9;21;16,8;86;17,9;20,6;;;;11,8;;12,9;;;;0;;2;2;2;Inverno
1995;9;22;21,4;78;10;29,7;;;;8,8;;13;;;;0;;2;2;2;Inverno
1995;9;23;19,5;88;10,9;23,6;;;;8,8;;15,4;;;;4,6;;0;2;2;Primavera
1995;9;24;21,1;94;8,3;24,8;;;;9;;17,3;;;;8,9;;0;2;2;Primavera
1995;9;25;22,3;81;11,1;27,8;;;;9,8;;16,8;;;;0;;1;2;2;Primavera
1995;9;26;23,8;86;11,8;32,3;;;;15;;15,2;;;;10;;0;2;2;Primavera
1995;9;27;20,8;86;10,3;25,6;;;;10,4;;16;;;;0,3;;0;2;2;Primavera
1995;9;28;20,5;91;8,2;24,6;;;;10,3;;16,4;;;;0,3;;0;2;2;Primavera
1995;9;29;20,9;85;7,9;26,6;;;;7,4;;15,2;;;;0;;6;2;2;Primavera
1995;9;30;23,9;77;7,9;31,7;;;;7,2;;16,1;;;;0;;6;2;2;Primavera
1995;10;1;24,8;78;9,5;32,6;;;;12,4;;16,9;;;;0;;6;2;2;Primavera
1995;10;2;24,9;70;9,7;32,6;;;;8,4;;17,1;;;;0;;6;2;2;Primavera
1995;10;3;23,7;72;11,3;30,8;;;;8,6;;16,6;;;;0;;6;2;2;Primavera
1995;10;4;24;74;9,4;33,8;;;;11,3;;14,2;;;;0;;6;2;2;Primavera
1995;10;5;22,8;78;13,2;29,6;;;;9,2;;15,9;;;;8,7;;0;2;2;Primavera
1995;10;6;21,7;88;6,4;26,4;;;;6,3;;17;;;;0,6;;0;2;2;Primavera
1995;10;7;23,4;78;8,1;31,3;;;;9,4;;15,5;;;;0;;6;2;2;Primavera
1995;10;8;24,9;69;10,8;31,5;;;;8,5;;18,3;;;;0;;6;2;2;Primavera
1995;10;9;23,6;79;7,7;28,5;;;;8;;18,7;;;;0;;6;2;2;Primavera
1995;10;10;23,5;53;6,8;30,2;;;;8,6;;16,7;;;;0;;6;2;2;Primavera
1995;10;11;21,5;69;8,3;30,6;;;;11,3;;12,3;;;;0;;6;2;2;Primavera
1995;10;12;23,3;68;6,2;34,3;;;;9;;12,2;;;;0;;6;2;2;Primavera
1995;10;13;22,9;92;10,4;28;;;;19,9;;17,8;;;;39;;0;2;2;Primavera
1995;10;14;21,6;90;5,8;25,3;;;;7;;17,9;;;;2,5;;0;2;2;Primavera
1995;10;15;20,5;99;2,9;21,7;;;;3,7;;19,2;;;;12,9;;0;2;2;Primavera
1995;10;16;20,8;95;5,8;23;;;;8;;18,6;;;;15,9;;0;2;2;Primavera
1995;10;17;18,3;97;7,9;19;;;;12,9;;17,5;;;;18,2;;0;2;2;Primavera
1995;10;18;20,9;78;8;28,2;;;;5,8;;13,6;;;;0;;1;2;2;Primavera
1995;10;19;22,9;78;12,8;28,1;;;;35,2;;17,6;;;;23,4;;0;2;2;Primavera
1995;10;20;17,8;96;6,9;24,4;;;;21,6;;11,2;;;;22,3;;0;2;2;Primavera
1995;10;21;20,7;79;8,3;25,8;;;;9,7;;15,5;;;;0;;7;2;2;Primavera
1995;10;22;19,3;69;13,4;25,3;;;;9,7;;13,3;;;;0;;7;2;2;Primavera
1995;10;23;19,8;66;7,7;27,8;;;;7,3;;11,7;;;;0;;7;2;2;Primavera
1995;10;24;22,9;58;8,9;33,2;;;;6,7;;12,5;;;;0;;7;2;2;Primavera
1995;10;25;24,5;55;9;34,3;;;;4,9;;14,7;;;;0;;7;2;2;Primavera
1995;10;26;25,6;53;8,2;34,9;;;;6,2;;16,2;;;;0;;7;2;2;Primavera
1995;10;27;26,3;57;9,6;35,2;;;;18,3;;17,4;;;;0;;7;2;2;Primavera
1995;10;28;22,8;86;10,7;26,3;;;;9,8;;19,3;;;;10,6;;0;2;2;Primavera
1995;10;29;18,6;80;22,5;21,3;;;;13,1;;15,8;;;;22;;0;2;2;Primavera
1995;10;30;17,7;81;19,5;21,8;;;;16;;13,5;;;;13,1;;0;2;2;Primavera
1995;10;31;18,7;76;13,5;22,7;;;;10;;14,7;;;;1;;0;2;2;Primavera
1995;11;1;20,5;75;14,8;26,5;;;;15,6;;14,5;;;;0;;1;2;2;Primavera
1995;11;2;22,7;78;9,5;29,2;;;;19,3;;16,1;;;;3,4;;0;2;2;Primavera
1995;11;3;22,8;74;8,3;29,6;;;;9,2;;15,9;;;;9,5;;0;2;2;Primavera
1995;11;4;22,3;78;8,8;27;;;;8,4;;17,5;;;;0;;5;2;2;Primavera
1995;11;5;22,6;72;7,1;30,2;;;;8,3;;15;;;;0;;5;2;2;Primavera
1995;11;6;24,6;63;7,8;32,3;;;;6,6;;16,9;;;;0;;5;2;2;Primavera
1995;11;7;26,3;62;7,4;33,6;;;;5,1;;19;;;;0;;5;2;2;Primavera
1995;11;8;27,5;58;6,8;35,5;;;;4,7;;19,4;;;;0;;5;2;2;Primavera
1995;11;9;27,5;59;8;34,6;;;;9,7;;20,3;;;;0,3;;0;2;2;Primavera
1995;11;10;28,1;65;11,9;34,3;;;;13,2;;21,9;;;;4,7;;0;2;2;Primavera
1995;11;11;25,5;78;12,9;30,2;;;;12;;20,8;;;;57,2;;0;2;2;Primavera
1995;11;12;21;91;9;23,2;;;;9,9;;18,7;;;;5,1;;0;2;2;Primavera
1995;11;13;21,4;84;8,8;25,5;;;;7,6;;17,3;;;;0;;1;2;2;Primavera
1995;11;14;22,1;85;8,6;26,8;;;;9,9;;17,4;;;;32,2;;0;2;2;Primavera
1995;11;15;24,1;81;8,8;28,7;;;;12;;19,5;;;;0;;3;2;2;Primavera
1995;11;16;23,7;74;6,7;29,4;;;;7,4;;17,9;;;;0;;3;2;2;Primavera
1995;11;17;25,2;65;9,3;32,2;;;;10;;18,1;;;;0;;3;2;2;Primavera
1995;11;18;24;82;9,9;28,4;;;;22,2;;19,5;;;;12,5;;0;2;2;Primavera
1995;11;19;20,9;71;12,8;27,3;;;;11,2;;14,5;;;;0;;5;2;2;Primavera
1995;11;20;20,3;65;17,2;26,5;;;;12;;14;;;;0;;5;2;2;Primavera
1995;11;21;21,3;64;11,5;28,8;;;;10,7;;13,7;;;;0;;5;2;2;Primavera
1995;11;22;21,3;69;8,5;30,1;;;;8,8;;12,5;;;;0;;5;2;2;Primavera
1995;11;23;23,4;75;6,8;31,4;;;;9,9;;15,4;;;;0;;5;2;2;Primavera
1995;11;24;24,6;78;8,5;29,7;;;;12,7;;19,4;;;;28,1;;0;2;2;Primavera
1995;11;25;23,2;75;7,8;30;;;;9,4;;16,4;;;;0;;2;2;2;Primavera
1995;11;26;25;67;6,4;33,3;;;;11,2;;16,6;;;;0;;2;2;2;Primavera
1995;11;27;26,6;66;9,8;34,4;;;;14;;18,8;;;;3,3;;0;2;2;Primavera
1995;11;28;24,1;77;15,5;28,9;;;;10,7;;19,2;;;;0;;6;2;2;Primavera
1995;11;29;23,6;67;9,5;31;;;;6,2;;16,2;;;;0;;6;2;2;Primavera
1995;11;30;25;64;7,8;33,9;;;;8,9;;16;;;;0;;6;2;2;Primavera
1995;12;1;25,5;64;7,1;33;;;;9,7;;18;;;;0;;6;2;2;Primavera
1995;12;2;26;58;8,1;33,9;;;;7,2;;18;;;;0;;6;2;2;Primavera
1995;12;3;26,2;61;8,6;33,8;;;;14;;18,6;;;;0;;6;2;2;Primavera
1995;12;4;25,4;76;10,7;30,9;;;;8,7;;19,8;;;;2,6;;0;2;2;Primavera
1995;12;5;24,6;65;16,1;31;;;;10;;18,1;;;;0;;6;2;2;Primavera
1995;12;6;24,5;65;10,7;32;;;;12;;17;;;;0;;6;2;2;Primavera
1995;12;7;24,7;72;7,7;31,7;;;;11,1;;17,6;;;;0;;6;2;2;Primavera
1995;12;8;26,1;63;12,5;33,7;;;;14,1;;18,5;;;;0;;6;2;2;Primavera
1995;12;9;24,7;70;14,7;29,4;;;;9,6;;19,9;;;;0;;6;2;2;Primavera
1995;12;10;23,8;69;8,5;32,8;;;;9,2;;14,8;;;;0;;6;2;2;Primavera
1995;12;11;24,5;82;7,7;31,2;;;;10,8;;17,7;;;;7,6;;0;2;2;Primavera
1995;12;12;22,4;97;7,4;24,6;;;;6,9;;20,1;;;;24,6;;0;2;2;Primavera
1995;12;13;21,3;93;12,4;22,2;;;;10,2;;20,3;;;;15,1;;0;2;2;Primavera
1995;12;14;21;75;12,1;25,2;;;;9;;16,8;;;;0;;3;2;2;Primavera
1995;12;15;22,4;62;5,5;30,8;;;;10,3;;14;;;;0;;3;2;2;Primavera
1995;12;16;24,5;64;5,5;32,6;;;;7,2;;16,3;;;;0;;3;2;2;Primavera
1995;12;17;27,6;78;8,4;33,8;;;;18,5;;21,4;;;;4,1;;0;2;2;Primavera
1995;12;18;23;92;6,1;25,7;;;;6;;20,2;;;;12,5;;0;2;2;Primavera
1995;12;19;25;83;8,4;30;;;;4,5;;20;;;;0,6;;0;2;2;Primavera
1995;12;20;24,6;74;12,6;29,2;;;;10;;20;;;;0;;1;2;2;Primavera
1995;12;21;25,5;87;6,4;30,5;;;;12,4;;20,4;;;;8,4;;0;2;2;Primavera
1995;12;22;25,3;77;7,1;30,3;;;;5,8;;20,3;;;;0;;2;2;2;Verão
1995;12;23;26,2;76;9,3;31,2;;;;9,7;;21,2;;;;0;;2;2;2;Verão
1995;12;24;26;85;7,6;31,4;;;;7,7;;20,6;;;;36,7;;0;2;2;Verão
1995;12;25;25,1;90;8;29,8;;;;13,2;;20,3;;;;23,3;;0;2;2;Verão
1995;12;26;24,9;89;8,9;30;;;;14,6;;19,7;;;;16,7;;0;2;2;Verão
1995;12;27;24,8;90;7,7;29,9;;;;10,1;;19,7;;;;40,1;;0;2;2;Verão
1995;12;28;23,8;95;5,7;28,1;;;;9;;19,4;;;;21,4;;0;2;2;Verão
1995;12;29;23,5;92;9,1;28,7;;;;10,7;;18,3;;;;7,9;;0;2;2;Verão
1995;12;30;23,3;86;12;27,5;;;;11;;19;;;;0,6;;0;2;2;Verão
1995;12;31;22,5;77;11,2;28;;;;8;;17;;;;0;;1;2;2;Verão
1996;1;1;21,4;80;5;26;;;;3;;16,7;;;;1,7;;0;1;0;Verão
1996;1;2;20,9;99;5,5;21,9;;;;4,2;;19,9;;;;68,5;;0;1;0;Verão
1996;1;3;23,6;97;7,8;27,1;;;;8,2;;20;;;;55,7;;0;1;0;Verão
1996;1;4;24,9;84;8,3;29,4;;;;6,3;;20,4;;;;3,1;;0;1;0;Verão
1996;1;5;26;83;9,5;31;;;;13,6;;21;;;;14;;0;1;0;Verão
1996;1;6;23,7;93;5,8;27,4;;;;5,8;;20;;;;20,2;;0;1;0;Verão
1996;1;7;24,9;91;6,2;29,5;;;;10,2;;20,2;;;;14,2;;0;1;0;Verão
1996;1;8;25;89;6,5;29,6;;;;14,8;;20,4;;;;34,5;;0;1;0;Verão
1996;1;9;23,4;91;7,1;27,4;;;;6,8;;19,4;;;;1,9;;0;1;0;Verão
1996;1;10;25,6;79;5,9;31,7;;;;5,1;;19,4;;;;6,1;;0;1;0;Verão
1996;1;11;26,2;79;6;31,8;;;;7,4;;20,6;;;;0;;1;1;0;Verão
1996;1;12;26,4;86;8,3;31,8;;;;6;;21;;;;54,5;;0;1;0;Verão
1996;1;13;26,1;80;7,3;31,4;;;;3,3;;20,8;;;;0;;3;1;0;Verão
1996;1;14;26,9;69;8,5;33,2;;;;9;;20,6;;;;0;;3;1;0;Verão
1996;1;15;26,5;74;6,5;32,6;;;;8;;20,3;;;;0;;3;1;0;Verão
1996;1;16;25,6;80;5,3;31,4;;;;18,2;;19,8;;;;8,2;;0;1;0;Verão
1996;1;17;26,5;83;4,9;31,2;;;;11,9;;21,8;;;;4,3;;0;1;0;Verão
1996;1;18;26,4;78;9;32,7;;;;12,5;;20;;;;19,9;;0;1;0;Verão
1996;1;19;24,8;84;4,2;30,4;;;;1;;19,2;;;;0;;1;1;0;Verão
1996;1;20;27;90;6,1;32,1;;;;15,1;;21,9;;;;6,8;;0;1;0;Verão
1996;1;21;23,3;86;6,9;27,1;;;;12,4;;19,4;;;;0,6;;0;1;0;Verão
1996;1;22;26,3;75;7,9;32,6;;;;11,2;;20;;;;0;;5;1;0;Verão
1996;1;23;25,5;77;6,5;31;;;;7,8;;20;;;;0;;5;1;0;Verão
1996;1;24;27,7;73;5,5;34,8;;;;6,5;;20,5;;;;0;;5;1;0;Verão
1996;1;25;28,2;68;8,4;35;;;;5,8;;21,3;;;;0;;5;1;0;Verão
1996;1;26;27,7;75;6,3;34,8;;;;3,7;;20,6;;;;0;;5;1;0;Verão
1996;1;27;28;80;8,5;34,7;;;;13,7;;21,2;;;;0,6;;0;1;0;Verão
1996;1;28;26,1;68;8,2;33,4;;;;7;;18,8;;;;0;;4;1;0;Verão
1996;1;29;28;70;6,5;34,7;;;;4,5;;21,2;;;;0;;4;1;0;Verão
1996;1;30;28;66;6;35,1;;;;7,3;;20,9;;;;0;;4;1;0;Verão
1996;1;31;28;75;6,2;34;;;;9,6;;21,9;;;;0;;4;1;0;Verão
1996;2;1;26,7;76;6,6;33,1;;;;27,6;;20,2;;;;8,2;;0;1;0;Verão
1996;2;2;26,5;82;6,6;32,6;;;;11,2;;20,4;;;;6,1;;0;1;0;Verão
1996;2;3;25,6;90;4,9;30,7;;;;10;;20,4;;;;11,4;;0;1;0;Verão
1996;2;4;25,3;90;6,7;30,5;;;;6,8;;20,1;;;;1;;0;1;0;Verão
1996;2;5;26;81;7,1;31;;;;3,9;;21;;;;0;;1;1;0;Verão
1996;2;6;26,9;88;8,1;32,2;;;;13;;21,6;;;;9,2;;0;1;0;Verão
1996;2;7;26,2;89;5,5;31,3;;;;6;;21;;;;16,6;;0;1;0;Verão
1996;2;8;26,6;89;4,7;32;;;;5;;21,2;;;;1,1;;0;1;0;Verão
1996;2;9;28,1;87;9,4;33,6;;;;21,1;;22,5;;;;9,7;;0;1;0;Verão
1996;2;10;26,9;77;9,5;33,9;;;;15;;19,9;;;;6,5;;0;1;0;Verão
1996;2;11;25,9;94;7,8;30,6;;;;14,6;;21,1;;;;12,1;;0;1;0;Verão
1996;2;12;23,7;82;13,3;28;;;;8,7;;19,4;;;;0;;5;1;0;Verão
1996;2;13;25,9;79;15,8;33,2;;;;9,8;;18,5;;;;0;;5;1;0;Verão
1996;2;14;23,6;84;13,8;29;;;;10,9;;18,1;;;;0;;5;1;0;Verão
1996;2;15;26;79;6,9;32,5;;;;12,2;;19,5;;;;0;;5;1;0;Verão
1996;2;16;25,9;73;5,5;33,2;;;;8,4;;18,5;;;;0;;5;1;0;Verão
1996;2;17;27,1;79;7,5;33,2;;;;5,9;;21;;;;11,2;;0;1;0;Verão
1996;2;18;26,2;86;7,6;33;;;;14,2;;19,4;;;;1,3;;0;1;0;Verão
1996;2;19;25,3;87;7,8;32,5;;;;14,4;;18,1;;;;10,1;;0;1;0;Verão
1996;2;20;25,2;80;7,3;31,5;;;;11;;18,9;;;;0;;4;1;0;Verão
1996;2;21;26;81;6,9;31,9;;;;12,2;;20;;;;0;;4;1;0;Verão
1996;2;22;26,5;75;8,1;32,8;;;;8,3;;20,1;;;;0;;4;1;0;Verão
1996;2;23;25,8;79;5,3;32;;;;5,7;;19,5;;;;0;;4;1;0;Verão
1996;2;24;26;90;5,3;31;;;;7,1;;21;;;;6,6;;0;1;0;Verão
1996;2;25;26,6;88;5,9;32,1;;;;19,8;;21;;;;27,1;;0;1;0;Verão
1996;2;26;27,3;84;8,5;34,3;;;;16,4;;20,3;;;;19,2;;0;1;0;Verão
1996;2;27;26;91;7;31,6;;;;13,1;;20,4;;;;46,3;;0;1;0;Verão
1996;2;28;25,5;90;8;30,8;;;;7,9;;20,2;;;;22,4;;0;1;0;Verão
1996;2;29;24,6;96;6,1;29,3;;;;9,2;;19,9;;;;32,2;;0;1;0;Verão
1996;3;1;25;89;8,2;28,9;;;;4,9;;21;;;;2,8;;0;1;0;Verão
1996;3;2;25,2;84;9,8;29,3;;;;8,9;;21,1;;;;0,1;;0;1;0;Verão
1996;3;3;25;93;6,3;30,3;;;;12;;19,7;;;;2,9;;0;1;0;Verão
1996;3;4;23,9;94;5;28,5;;;;10;;19,3;;;;6,9;;0;1;0;Verão
1996;3;5;24,9;81;8,6;31;;;;8,9;;18,8;;;;0;;1;1;0;Verão
1996;3;6;26;85;6,9;32,5;;;;8,6;;19,4;;;;17,3;;0;1;0;Verão
1996;3;7;23,9;98;5,9;27,5;;;;12,5;;20,2;;;;34,5;;0;1;0;Verão
1996;3;8;24;95;6,8;27,8;;;;8,6;;20,1;;;;11,4;;0;1;0;Verão
1996;3;9;24,5;90;11,2;28,2;;;;7,6;;20,7;;;;4,2;;0;1;0;Verão
1996;3;10;22,7;78;15,8;27,9;;;;10,4;;17,4;;;;0;;2;1;0;Verão
1996;3;11;22,6;74;9,1;29;;;;10,6;;16,2;;;;0;;2;1;0;Verão
1996;3;12;24,3;91;5,8;29,4;;;;10,4;;19,2;;;;7,3;;0;1;0;Verão
1996;3;13;23,7;85;6,5;30,3;;;;4;;17,1;;;;0;;1;1;0;Verão
1996;3;14;25,5;87;5,6;32;;;;6,2;;19;;;;10,9;;0;1;0;Verão
1996;3;15;24,8;88;5,3;29,1;;;;8,8;;20,4;;;;7,6;;0;1;0;Verão
1996;3;16;25,4;86;7,4;31,4;;;;15,8;;19,4;;;;12,7;;0;1;0;Verão
1996;3;17;23,5;88;4,8;27,9;;;;5,2;;19;;;;0,4;;0;1;0;Verão
1996;3;18;25,6;80;5,8;31,6;;;;7,5;;19,5;;;;0;;1;1;0;Verão
1996;3;19;25,5;90;4,7;31,8;;;;9,3;;19,2;;;;2,8;;0;1;0;Verão
1996;3;20;24,8;87;7;29;;;;8,2;;20,6;;;;1,9;;0;1;0;Verão
1996;3;21;24,4;82;13,3;29,5;;;;11,2;;19,2;;;;0;;2;1;0;Outono
1996;3;22;24,7;82;8,2;30,3;;;;9,3;;19;;;;0;;2;1;0;Outono
1996;3;23;24,9;89;4,6;30,2;;;;10,5;;19,6;;;;10,6;;0;1;0;Outono
1996;3;24;25,4;83;6;31,5;;;;9,3;;19,3;;;;0;;3;1;0;Outono
1996;3;25;25,2;80;8,3;30,3;;;;9,5;;20,1;;;;0;;3;1;0;Outono
1996;3;26;25,6;77;6;33,2;;;;2;;18;;;;0;;3;1;0;Outono
1996;3;27;27;83;8,3;33,5;;;;17;;20,4;;;;4,3;;0;1;0;Outono
1996;3;28;25,4;82;5,7;31,6;;;;6,4;;19,1;;;;0;;1;1;0;Outono
1996;3;29;26,5;82;6,8;33;;;;12,5;;20;;;;7,9;;0;1;0;Outono
1996;3;30;27;76;6,3;33,4;;;;5;;20,6;;;;0;;13;1;0;Outono
1996;3;31;27,2;75;5,6;34,3;;;;5,6;;20;;;;0;;13;1;0;Outono
1996;4;1;27;81;5,3;34,2;;;;3,6;;19,8;;;;0;;13;1;0;Outono
1996;4;2;26,8;81;6,7;33,4;;;;5,7;;20,2;;;;0;;13;1;0;Outono
1996;4;3;26,4;72;6,5;33,8;;;;3,2;;18,9;;;;0;;13;1;0;Outono
1996;4;4;25,7;76;11,2;32,1;;;;9,3;;19,2;;;;0;;13;1;0;Outono
1996;4;5;25,7;73;6;32,2;;;;8,2;;19,2;;;;0;;13;1;0;Outono
1996;4;6;25,4;79;5,4;32,3;;;;5,9;;18,4;;;;0;;13;1;0;Outono
1996;4;7;25,6;77;8,6;32,6;;;;10,8;;18,6;;;;0;;13;1;0;Outono
1996;4;8;26;77;5,8;32,9;;;;9,4;;19;;;;0;;13;1;0;Outono
1996;4;9;25,6;80;4,9;32,6;;;;8,8;;18,5;;;;0;;13;1;0;Outono
1996;4;10;25,8;77;6,5;33,2;;;;9,8;;18,3;;;;0;;13;1;0;Outono
1996;4;11;22,5;92;5,6;25;;;;7,7;;19,9;;;;0;;13;1;0;Outono
1996;4;12;22,3;91;5,1;24,7;;;;6,5;;19,9;;;;0,2;;0;1;0;Outono
1996;4;13;24,3;84;6,3;28,9;;;;7,1;;19,6;;;;0,1;;0;1;0;Outono
1996;4;14;25,2;84;5,9;31;;;;9;;19,3;;;;0,9;;0;1;0;Outono
1996;4;15;25,1;80;7,3;30,8;;;;7,5;;19,4;;;;0,2;;0;1;0;Outono
1996;4;16;25,2;88;7,9;30,4;;;;11,6;;19,9;;;;10,6;;0;1;0;Outono
1996;4;17;22,9;88;9,6;26,2;;;;9,2;;19,6;;;;0;;22;1;0;Outono
1996;4;18;19,1;75;14;24,6;;;;11,9;;13,6;;;;0;;22;1;0;Outono
1996;4;19;17,3;76;16,4;25,1;;;;12,2;;9,4;;;;0;;22;1;0;Outono
1996;4;20;19,7;76;10,3;26,2;;;;9,2;;13,1;;;;0;;22;1;0;Outono
1996;4;21;19,7;73;5,1;27,5;;;;1;;11,9;;;;0;;22;1;0;Outono
1996;4;22;19,8;73;5,3;28,2;;;;5,2;;11,4;;;;0;;22;1;0;Outono
1996;4;23;20,6;75;5,3;28,9;;;;4,6;;12,2;;;;0;;22;1;0;Outono
1996;4;24;20,7;74;6,9;29,4;;;;7,8;;11,9;;;;0;;22;1;0;Outono
1996;4;25;22,1;67;9,7;30,6;;;;9,3;;13,5;;;;0;;22;1;0;Outono
1996;4;26;21,2;79;14,2;27;;;;11,5;;15,4;;;;0;;22;1;0;Outono
1996;4;27;20,7;74;15,2;25,9;;;;12;;15,4;;;;0;;22;1;0;Outono
1996;4;28;22;75;6,6;28,8;;;;9,2;;15,2;;;;0;;22;1;0;Outono
1996;4;29;21,6;77;5,1;29,1;;;;10;;14,1;;;;0;;22;1;0;Outono
1996;4;30;21;79;8,7;27,3;;;;9,2;;14,6;;;;0;;22;1;0;Outono
1996;5;1;19,1;81;7,1;24;;;;8,3;;14,1;;;;0;;22;1;0;Outono
1996;5;2;20,8;79;10,4;26,5;;;;11,7;;15;;;;0;;22;1;0;Outono
1996;5;3;19,1;79;11,9;25,1;;;;10,7;;13;;;;0;;22;1;0;Outono
1996;5;4;19,9;76;5,9;28,1;;;;7,2;;11,6;;;;0;;22;1;0;Outono
1996;5;5;20,2;74;4,7;28,1;;;;9,8;;12,3;;;;0;;22;1;0;Outono
1996;5;6;20,5;76;3,6;29;;;;3,5;;11,9;;;;0;;22;1;0;Outono
1996;5;7;20,8;75;5,3;29,5;;;;3;;12;;;;0;;22;1;0;Outono
